date,time,task_id,model,temperature,execution_number,passed,prompt_tokens,completion_tokens,total_tokens
2026-08-16,11:02:31,HumanEval/4,llama-3.3-70b-versatile,2.0,39,0,146,256,402
2026-08-16,11:02:36,HumanEval/4,llama-3.3-70b-versatile,2.0,40,0,146,256,402
2026-08-16,11:02:41,HumanEval/4,llama-3.3-70b-versatile,2.0,41,0,146,256,402
2026-08-16,11:02:46,HumanEval/4,llama-3.3-70b-versatile,2.0,42,0,146,256,402
2026-08-16,11:02:51,HumanEval/4,llama-3.3-70b-versatile,2.0,43,0,146,256,402
2026-08-16,11:02:56,HumanEval/4,llama-3.3-70b-versatile,2.0,44,0,146,256,402
2026-08-16,11:03:01,HumanEval/4,llama-3.3-70b-versatile,2.0,45,0,146,256,402
2026-08-16,11:03:06,HumanEval/4,llama-3.3-70b-versatile,2.0,46,0,146,256,402
2026-08-16,11:03:11,HumanEval/4,llama-3.3-70b-versatile,2.0,47,1,146,256,402
2026-08-16,11:03:16,HumanEval/4,llama-3.3-70b-versatile,2.0,48,1,146,256,402
2026-08-16,11:03:22,HumanEval/4,llama-3.3-70b-versatile,2.0,49,0,146,256,402
2026-08-16,11:03:26,HumanEval/4,llama-3.3-70b-versatile,2.0,50,0,146,256,402
2026-08-16,11:03:31,HumanEval/4,llama-3.3-70b-versatile,2.0,51,0,146,256,402
2026-08-16,11:03:36,HumanEval/4,llama-3.3-70b-versatile,2.0,52,0,146,256,402
2026-08-16,11:03:41,HumanEval/4,llama-3.3-70b-versatile,2.0,53,0,146,256,402
2026-08-16,11:03:46,HumanEval/4,llama-3.3-70b-versatile,2.0,54,1,146,256,402
2026-08-16,11:03:51,HumanEval/4,llama-3.3-70b-versatile,2.0,55,1,146,256,402
2026-08-16,11:03:56,HumanEval/4,llama-3.3-70b-versatile,2.0,56,0,146,256,402
2026-08-16,11:04:01,HumanEval/4,llama-3.3-70b-versatile,2.0,57,0,146,256,402
2026-08-16,11:04:06,HumanEval/4,llama-3.3-70b-versatile,2.0,58,1,146,256,402
2026-08-16,11:04:12,HumanEval/4,llama-3.3-70b-versatile,2.0,59,0,146,256,402
2026-08-16,11:04:16,HumanEval/4,llama-3.3-70b-versatile,2.0,60,1,146,256,402
2026-08-16,11:04:21,HumanEval/4,llama-3.3-70b-versatile,2.0,61,0,146,256,402
2026-08-16,11:04:26,HumanEval/4,llama-3.3-70b-versatile,2.0,62,0,146,256,402
2026-08-16,11:04:31,HumanEval/4,llama-3.3-70b-versatile,2.0,63,1,146,256,402
2026-08-16,11:04:36,HumanEval/4,llama-3.3-70b-versatile,2.0,64,0,146,256,402
2026-08-16,11:04:41,HumanEval/4,llama-3.3-70b-versatile,2.0,65,1,146,256,402
2026-08-16,11:04:46,HumanEval/4,llama-3.3-70b-versatile,2.0,66,0,146,256,402
2026-08-16,11:04:51,HumanEval/4,llama-3.3-70b-versatile,2.0,67,1,146,256,402
2026-08-16,11:04:56,HumanEval/4,llama-3.3-70b-versatile,2.0,68,0,146,256,402
2026-08-16,11:05:01,HumanEval/4,llama-3.3-70b-versatile,2.0,69,0,146,256,402
2026-08-16,11:05:06,HumanEval/4,llama-3.3-70b-versatile,2.0,70,0,146,256,402
2026-08-16,11:05:12,HumanEval/4,llama-3.3-70b-versatile,2.0,71,0,146,256,402
2026-08-16,11:05:16,HumanEval/4,llama-3.3-70b-versatile,2.0,72,1,146,256,402
2026-08-16,11:05:21,HumanEval/4,llama-3.3-70b-versatile,2.0,73,0,146,256,402
2026-08-16,11:05:26,HumanEval/4,llama-3.3-70b-versatile,2.0,74,0,146,256,402
2026-08-16,11:05:31,HumanEval/4,llama-3.3-70b-versatile,2.0,75,0,146,256,402
2026-08-16,11:05:36,HumanEval/4,llama-3.3-70b-versatile,2.0,76,1,146,256,402
2026-08-16,11:05:41,HumanEval/4,llama-3.3-70b-versatile,2.0,77,1,146,256,402
2026-08-16,11:05:46,HumanEval/4,llama-3.3-70b-versatile,2.0,78,1,146,256,402
2026-08-16,11:05:51,HumanEval/4,llama-3.3-70b-versatile,2.0,79,1,146,256,402
2026-08-16,11:05:56,HumanEval/4,llama-3.3-70b-versatile,2.0,80,0,146,256,402
2026-08-16,11:06:02,HumanEval/4,llama-3.3-70b-versatile,2.0,81,1,146,256,402
2026-08-16,11:06:07,HumanEval/4,llama-3.3-70b-versatile,2.0,82,0,146,256,402
2026-08-16,11:06:11,HumanEval/4,llama-3.3-70b-versatile,2.0,83,0,146,256,402
2026-08-16,11:06:16,HumanEval/4,llama-3.3-70b-versatile,2.0,84,1,146,256,402
2026-08-16,11:06:21,HumanEval/4,llama-3.3-70b-versatile,2.0,85,0,146,256,402
2026-08-16,11:06:26,HumanEval/4,llama-3.3-70b-versatile,2.0,86,0,146,256,402
2026-08-16,11:06:32,HumanEval/4,llama-3.3-70b-versatile,2.0,87,0,146,256,402
2026-08-16,11:06:36,HumanEval/4,llama-3.3-70b-versatile,2.0,88,0,146,256,402
2026-08-16,11:06:42,HumanEval/4,llama-3.3-70b-versatile,2.0,89,0,146,256,402
2026-08-16,11:06:47,HumanEval/4,llama-3.3-70b-versatile,2.0,90,0,146,256,402
2026-08-16,11:06:51,HumanEval/4,llama-3.3-70b-versatile,2.0,91,0,146,256,402
2026-08-16,11:06:56,HumanEval/4,llama-3.3-70b-versatile,2.0,92,0,146,256,402
2026-08-16,11:07:02,HumanEval/4,llama-3.3-70b-versatile,2.0,93,0,146,256,402
2026-08-16,11:07:06,HumanEval/4,llama-3.3-70b-versatile,2.0,94,1,146,256,402
2026-08-16,11:07:11,HumanEval/4,llama-3.3-70b-versatile,2.0,95,0,146,256,402
2026-08-16,11:07:16,HumanEval/4,llama-3.3-70b-versatile,2.0,96,0,146,256,402
2026-08-16,11:07:21,HumanEval/4,llama-3.3-70b-versatile,2.0,97,0,146,256,402
2026-08-16,11:07:26,HumanEval/4,llama-3.3-70b-versatile,2.0,98,0,146,256,402
2026-08-16,11:07:31,HumanEval/4,llama-3.3-70b-versatile,2.0,99,0,146,256,402
2026-08-16,11:07:36,HumanEval/4,llama-3.3-70b-versatile,2.0,100,1,146,256,402
2026-08-16,11:07:41,HumanEval/5,llama-3.3-70b-versatile,2.0,1,0,121,256,377
2026-08-16,11:07:46,HumanEval/5,llama-3.3-70b-versatile,2.0,2,1,121,256,377
2026-08-16,11:07:51,HumanEval/5,llama-3.3-70b-versatile,2.0,3,1,121,256,377
2026-08-16,11:07:57,HumanEval/5,llama-3.3-70b-versatile,2.0,4,0,121,256,377
2026-08-16,11:08:01,HumanEval/5,llama-3.3-70b-versatile,2.0,5,0,121,256,377
2026-08-16,11:08:06,HumanEval/5,llama-3.3-70b-versatile,2.0,6,1,121,256,377
2026-08-16,11:08:11,HumanEval/5,llama-3.3-70b-versatile,2.0,7,1,121,256,377
2026-08-16,11:08:16,HumanEval/5,llama-3.3-70b-versatile,2.0,8,1,121,256,377
2026-08-16,11:08:22,HumanEval/5,llama-3.3-70b-versatile,2.0,9,0,121,256,377
2026-08-16,11:08:27,HumanEval/5,llama-3.3-70b-versatile,2.0,10,0,121,256,377
2026-08-16,11:08:32,HumanEval/5,llama-3.3-70b-versatile,2.0,11,0,121,256,377
2026-08-16,11:08:36,HumanEval/5,llama-3.3-70b-versatile,2.0,12,1,121,256,377
2026-08-16,11:08:41,HumanEval/5,llama-3.3-70b-versatile,2.0,13,0,121,256,377
2026-08-16,11:08:46,HumanEval/5,llama-3.3-70b-versatile,2.0,14,0,121,256,377
2026-08-16,11:08:51,HumanEval/5,llama-3.3-70b-versatile,2.0,15,0,121,256,377
2026-08-16,11:08:57,HumanEval/5,llama-3.3-70b-versatile,2.0,16,0,121,256,377
2026-08-16,11:09:01,HumanEval/5,llama-3.3-70b-versatile,2.0,17,0,121,256,377
2026-08-16,11:09:07,HumanEval/5,llama-3.3-70b-versatile,2.0,18,1,121,256,377
2026-08-16,11:09:11,HumanEval/5,llama-3.3-70b-versatile,2.0,19,0,121,256,377
2026-08-16,11:09:16,HumanEval/5,llama-3.3-70b-versatile,2.0,20,0,121,256,377
2026-08-16,13:10:41,HumanEval/8,gemini-3.1-flash-lite,2.0,41,1,122,198,320
2026-08-16,13:10:48,HumanEval/8,gemini-3.1-flash-lite,2.0,42,1,122,177,299
2026-08-16,13:10:49,HumanEval/8,gemini-3.1-flash-lite,2.0,43,1,122,189,311
2026-08-16,13:11:02,HumanEval/8,gemini-3.1-flash-lite,2.0,44,1,122,186,308
2026-08-16,13:11:04,HumanEval/8,gemini-3.1-flash-lite,2.0,45,1,122,175,297
2026-08-16,13:11:11,HumanEval/8,gemini-3.1-flash-lite,2.0,46,1,122,180,302
2026-08-16,13:11:14,HumanEval/8,gemini-3.1-flash-lite,2.0,47,1,122,196,318
2026-08-16,13:11:18,HumanEval/8,gemini-3.1-flash-lite,2.0,48,1,122,183,305
2026-08-16,13:11:23,HumanEval/8,gemini-3.1-flash-lite,2.0,49,1,122,181,303
2026-08-16,13:11:31,HumanEval/8,gemini-3.1-flash-lite,2.0,50,1,122,194,316
2026-08-16,13:11:34,HumanEval/8,gemini-3.1-flash-lite,2.0,51,1,122,173,295
2026-08-16,13:11:40,HumanEval/8,gemini-3.1-flash-lite,2.0,52,1,122,192,314
2026-08-16,13:11:43,HumanEval/8,gemini-3.1-flash-lite,2.0,53,1,122,188,310
2026-08-16,13:11:48,HumanEval/8,gemini-3.1-flash-lite,2.0,54,1,122,203,325
2026-08-16,13:11:53,HumanEval/8,gemini-3.1-flash-lite,2.0,55,1,122,183,305
2026-08-16,13:11:58,HumanEval/8,gemini-3.1-flash-lite,2.0,56,1,122,177,299
2026-08-16,13:12:03,HumanEval/8,gemini-3.1-flash-lite,2.0,57,1,122,165,287
2026-08-16,13:12:08,HumanEval/8,gemini-3.1-flash-lite,2.0,58,1,122,181,303
2026-08-16,13:12:13,HumanEval/8,gemini-3.1-flash-lite,2.0,59,1,122,170,292
2026-08-16,13:12:18,HumanEval/8,gemini-3.1-flash-lite,2.0,60,1,122,178,300
2026-08-16,13:12:24,HumanEval/8,gemini-3.1-flash-lite,2.0,61,1,122,176,298
2026-08-16,13:12:30,HumanEval/8,gemini-3.1-flash-lite,2.0,62,1,122,193,315
2026-08-16,13:12:34,HumanEval/8,gemini-3.1-flash-lite,2.0,63,1,122,173,295
2026-08-16,13:12:38,HumanEval/8,gemini-3.1-flash-lite,2.0,64,1,122,183,305
2026-08-16,13:12:51,HumanEval/8,gemini-3.1-flash-lite,2.0,65,1,122,168,290
2026-08-16,13:12:54,HumanEval/8,gemini-3.1-flash-lite,2.0,66,1,122,183,305
2026-08-16,13:13:02,HumanEval/8,gemini-3.1-flash-lite,2.0,67,1,122,170,292
2026-08-16,13:13:04,HumanEval/8,gemini-3.1-flash-lite,2.0,68,1,122,181,303
2026-08-16,13:13:09,HumanEval/8,gemini-3.1-flash-lite,2.0,69,1,122,181,303
2026-08-16,13:13:14,HumanEval/8,gemini-3.1-flash-lite,2.0,70,1,122,175,297
2026-08-16,13:13:19,HumanEval/8,gemini-3.1-flash-lite,2.0,71,1,122,175,297
2026-08-16,13:13:24,HumanEval/8,gemini-3.1-flash-lite,2.0,72,1,122,181,303
2026-08-16,13:13:29,HumanEval/8,gemini-3.1-flash-lite,2.0,73,1,122,170,292
2026-08-16,13:13:34,HumanEval/8,gemini-3.1-flash-lite,2.0,74,1,122,167,289
2026-08-16,13:13:39,HumanEval/8,gemini-3.1-flash-lite,2.0,75,1,122,175,297
2026-08-16,13:13:44,HumanEval/8,gemini-3.1-flash-lite,2.0,76,1,122,171,293
2026-08-16,13:13:49,HumanEval/8,gemini-3.1-flash-lite,2.0,77,1,122,190,312
2026-08-16,13:13:55,HumanEval/8,gemini-3.1-flash-lite,2.0,78,1,122,173,295
2026-08-16,13:13:59,HumanEval/8,gemini-3.1-flash-lite,2.0,79,1,122,183,305
2026-08-16,13:14:04,HumanEval/8,gemini-3.1-flash-lite,2.0,80,1,122,180,302
2026-08-16,13:14:09,HumanEval/8,gemini-3.1-flash-lite,2.0,81,1,122,170,292
2026-08-16,13:14:14,HumanEval/8,gemini-3.1-flash-lite,2.0,82,1,122,189,311
2026-08-16,13:14:19,HumanEval/8,gemini-3.1-flash-lite,2.0,83,1,122,181,303
2026-08-16,13:14:24,HumanEval/8,gemini-3.1-flash-lite,2.0,84,1,122,191,313
2026-08-16,13:14:29,HumanEval/8,gemini-3.1-flash-lite,2.0,85,1,122,175,297
2026-08-16,13:14:36,HumanEval/8,gemini-3.1-flash-lite,2.0,86,1,122,181,303
2026-08-16,13:14:39,HumanEval/8,gemini-3.1-flash-lite,2.0,87,1,122,181,303
2026-08-16,13:14:44,HumanEval/8,gemini-3.1-flash-lite,2.0,88,1,122,175,297
2026-08-16,13:14:49,HumanEval/8,gemini-3.1-flash-lite,2.0,89,1,122,195,317
2026-08-16,13:14:54,HumanEval/8,gemini-3.1-flash-lite,2.0,90,1,122,180,302
2026-08-16,13:14:59,HumanEval/8,gemini-3.1-flash-lite,2.0,91,1,122,192,314
2026-08-16,13:15:04,HumanEval/8,gemini-3.1-flash-lite,2.0,92,1,122,183,305
2026-08-16,13:15:09,HumanEval/8,gemini-3.1-flash-lite,2.0,93,1,122,181,303
2026-08-16,13:15:16,HumanEval/8,gemini-3.1-flash-lite,2.0,94,1,122,191,313
2026-08-16,13:15:20,HumanEval/8,gemini-3.1-flash-lite,2.0,95,1,122,172,294
2026-08-16,13:15:24,HumanEval/8,gemini-3.1-flash-lite,2.0,96,1,122,175,297
2026-08-16,13:15:31,HumanEval/8,gemini-3.1-flash-lite,2.0,97,1,122,175,297
2026-08-16,13:15:38,HumanEval/8,gemini-3.1-flash-lite,2.0,98,1,122,183,305
2026-08-16,13:15:50,HumanEval/8,gemini-3.1-flash-lite,2.0,99,1,122,181,303
2026-08-16,13:15:55,HumanEval/8,gemini-3.1-flash-lite,2.0,100,1,122,175,297
2026-08-16,13:15:57,HumanEval/9,gemini-3.1-flash-lite,2.0,1,1,106,252,358
2026-08-16,13:16:11,HumanEval/9,gemini-3.1-flash-lite,2.0,2,1,106,174,280
2026-08-16,13:16:13,HumanEval/9,gemini-3.1-flash-lite,2.0,3,1,106,174,280
2026-08-16,13:16:21,HumanEval/9,gemini-3.1-flash-lite,2.0,4,1,106,174,280
2026-08-16,13:16:23,HumanEval/9,gemini-3.1-flash-lite,2.0,5,1,106,174,280
2026-08-16,13:16:28,HumanEval/9,gemini-3.1-flash-lite,2.0,6,1,106,174,280
2026-08-16,13:16:33,HumanEval/9,gemini-3.1-flash-lite,2.0,7,1,106,252,358
2026-08-16,13:16:38,HumanEval/9,gemini-3.1-flash-lite,2.0,8,1,106,174,280
2026-08-16,13:16:46,HumanEval/9,gemini-3.1-flash-lite,2.0,9,1,106,172,278
2026-08-16,13:16:50,HumanEval/9,gemini-3.1-flash-lite,2.0,10,1,106,174,280
2026-08-16,13:16:52,HumanEval/9,gemini-3.1-flash-lite,2.0,11,1,106,174,280
2026-08-16,13:16:58,HumanEval/9,gemini-3.1-flash-lite,2.0,12,1,106,174,280
2026-08-16,13:17:03,HumanEval/9,gemini-3.1-flash-lite,2.0,13,1,106,252,358
2026-08-16,13:17:08,HumanEval/9,gemini-3.1-flash-lite,2.0,14,1,106,174,280
2026-08-16,13:17:12,HumanEval/9,gemini-3.1-flash-lite,2.0,15,1,106,252,358
2026-08-16,13:17:20,HumanEval/9,gemini-3.1-flash-lite,2.0,16,1,106,174,280
2026-08-16,13:17:22,HumanEval/9,gemini-3.1-flash-lite,2.0,17,1,106,174,280
2026-08-16,13:17:29,HumanEval/9,gemini-3.1-flash-lite,2.0,18,1,106,174,280
2026-08-16,13:17:32,HumanEval/9,gemini-3.1-flash-lite,2.0,19,1,106,174,280
2026-08-16,13:17:37,HumanEval/9,gemini-3.1-flash-lite,2.0,20,1,106,252,358
2026-08-16,13:17:43,HumanEval/9,gemini-3.1-flash-lite,2.0,21,1,106,174,280
2026-08-16,13:17:48,HumanEval/9,gemini-3.1-flash-lite,2.0,22,1,106,252,358
2026-08-16,13:17:52,HumanEval/9,gemini-3.1-flash-lite,2.0,23,1,106,174,280
2026-08-16,13:17:57,HumanEval/9,gemini-3.1-flash-lite,2.0,24,1,106,174,280
2026-08-16,13:18:03,HumanEval/9,gemini-3.1-flash-lite,2.0,25,1,106,174,280
2026-08-16,13:18:07,HumanEval/9,gemini-3.1-flash-lite,2.0,26,1,106,252,358
2026-08-16,13:18:13,HumanEval/9,gemini-3.1-flash-lite,2.0,27,1,106,252,358
2026-08-16,13:18:18,HumanEval/9,gemini-3.1-flash-lite,2.0,28,1,106,252,358
2026-08-16,13:18:22,HumanEval/9,gemini-3.1-flash-lite,2.0,29,1,106,174,280
2026-08-16,13:18:27,HumanEval/9,gemini-3.1-flash-lite,2.0,30,1,106,174,280
2026-08-16,13:18:32,HumanEval/9,gemini-3.1-flash-lite,2.0,31,1,106,174,280
2026-08-16,13:18:37,HumanEval/9,gemini-3.1-flash-lite,2.0,32,1,106,174,280
2026-08-16,13:18:42,HumanEval/9,gemini-3.1-flash-lite,2.0,33,1,106,252,358
2026-08-16,13:18:47,HumanEval/9,gemini-3.1-flash-lite,2.0,34,1,106,252,358
2026-08-16,13:18:52,HumanEval/9,gemini-3.1-flash-lite,2.0,35,1,106,252,358
2026-08-16,13:18:57,HumanEval/9,gemini-3.1-flash-lite,2.0,36,1,106,174,280
2026-08-16,13:19:02,HumanEval/9,gemini-3.1-flash-lite,2.0,37,1,106,174,280
2026-08-16,13:19:07,HumanEval/9,gemini-3.1-flash-lite,2.0,38,1,106,174,280
2026-08-16,13:19:20,HumanEval/9,gemini-3.1-flash-lite,2.0,39,1,106,174,280
2026-08-16,13:19:21,HumanEval/9,gemini-3.1-flash-lite,2.0,40,1,106,252,358
2026-08-16,13:19:26,HumanEval/9,gemini-3.1-flash-lite,2.0,41,1,106,252,358
2026-08-16,13:19:31,HumanEval/9,gemini-3.1-flash-lite,2.0,42,1,106,172,278
2026-08-16,13:19:37,HumanEval/9,gemini-3.1-flash-lite,2.0,43,1,106,174,280
2026-08-16,13:19:42,HumanEval/9,gemini-3.1-flash-lite,2.0,44,1,106,174,280
2026-08-16,13:19:46,HumanEval/9,gemini-3.1-flash-lite,2.0,45,1,106,174,280
2026-08-16,13:19:52,HumanEval/9,gemini-3.1-flash-lite,2.0,46,1,106,174,280
2026-08-16,13:19:57,HumanEval/9,gemini-3.1-flash-lite,2.0,47,1,106,174,280
2026-08-16,13:20:03,HumanEval/9,gemini-3.1-flash-lite,2.0,48,1,106,174,280
2026-08-16,13:20:07,HumanEval/9,gemini-3.1-flash-lite,2.0,49,1,106,174,280
2026-08-16,13:20:21,HumanEval/9,gemini-3.1-flash-lite,2.0,50,1,106,174,280
2026-08-16,13:20:27,HumanEval/9,gemini-3.1-flash-lite,2.0,51,1,106,174,280
2026-08-16,13:20:31,HumanEval/9,gemini-3.1-flash-lite,2.0,52,1,106,174,280
2026-08-16,13:20:38,HumanEval/9,gemini-3.1-flash-lite,2.0,53,1,106,174,280
2026-08-16,13:20:44,HumanEval/9,gemini-3.1-flash-lite,2.0,54,1,106,174,280
2026-08-16,13:20:46,HumanEval/9,gemini-3.1-flash-lite,2.0,55,1,106,174,280
2026-08-16,13:20:58,HumanEval/9,gemini-3.1-flash-lite,2.0,56,1,106,252,358
2026-08-16,13:21:01,HumanEval/9,gemini-3.1-flash-lite,2.0,57,1,106,174,280
2026-08-16,13:21:08,HumanEval/9,gemini-3.1-flash-lite,2.0,58,1,106,174,280
2026-08-16,13:21:12,HumanEval/9,gemini-3.1-flash-lite,2.0,59,1,106,174,280
2026-08-16,13:21:22,HumanEval/9,gemini-3.1-flash-lite,2.0,60,1,106,174,280
2026-08-16,13:21:31,HumanEval/9,gemini-3.1-flash-lite,2.0,61,1,106,174,280
2026-08-16,13:21:32,HumanEval/9,gemini-3.1-flash-lite,2.0,62,1,106,174,280
2026-08-16,13:21:37,HumanEval/9,gemini-3.1-flash-lite,2.0,63,1,106,174,280
2026-08-16,13:21:47,HumanEval/9,gemini-3.1-flash-lite,2.0,64,1,106,174,280
2026-08-16,13:21:49,HumanEval/9,gemini-3.1-flash-lite,2.0,65,1,106,174,280
2026-08-16,13:21:59,HumanEval/9,gemini-3.1-flash-lite,2.0,66,1,106,174,280
2026-08-16,13:22:01,HumanEval/9,gemini-3.1-flash-lite,2.0,67,1,106,174,280
2026-08-16,13:22:07,HumanEval/9,gemini-3.1-flash-lite,2.0,68,1,106,174,280
2026-08-16,13:22:12,HumanEval/9,gemini-3.1-flash-lite,2.0,69,1,106,174,280
2026-08-16,13:22:17,HumanEval/9,gemini-3.1-flash-lite,2.0,70,1,106,174,280
2026-08-16,13:22:21,HumanEval/9,gemini-3.1-flash-lite,2.0,71,1,106,174,280
2026-08-16,13:22:26,HumanEval/9,gemini-3.1-flash-lite,2.0,72,1,106,252,358
2026-08-16,13:22:30,HumanEval/9,gemini-3.1-flash-lite,2.0,73,1,106,174,280
2026-08-16,13:22:37,HumanEval/9,gemini-3.1-flash-lite,2.0,74,1,106,174,280
2026-08-16,13:22:41,HumanEval/9,gemini-3.1-flash-lite,2.0,75,1,106,174,280
2026-08-16,13:22:47,HumanEval/9,gemini-3.1-flash-lite,2.0,76,1,106,174,280
2026-08-16,13:22:55,HumanEval/9,gemini-3.1-flash-lite,2.0,77,1,106,252,358
2026-08-16,13:22:56,HumanEval/9,gemini-3.1-flash-lite,2.0,78,1,106,172,278
2026-08-16,13:23:02,HumanEval/9,gemini-3.1-flash-lite,2.0,79,1,106,174,280
2026-08-16,13:23:08,HumanEval/9,gemini-3.1-flash-lite,2.0,80,1,106,174,280
2026-08-16,13:23:11,HumanEval/9,gemini-3.1-flash-lite,2.0,81,1,106,174,280
2026-08-16,13:23:18,HumanEval/9,gemini-3.1-flash-lite,2.0,82,1,106,174,280
2026-08-16,13:23:21,HumanEval/9,gemini-3.1-flash-lite,2.0,83,1,106,252,358
2026-08-16,13:23:28,HumanEval/9,gemini-3.1-flash-lite,2.0,84,1,106,252,358
2026-08-16,13:23:34,HumanEval/9,gemini-3.1-flash-lite,2.0,85,1,106,174,280
2026-08-16,13:23:37,HumanEval/9,gemini-3.1-flash-lite,2.0,86,1,106,252,358
2026-08-16,13:23:42,HumanEval/9,gemini-3.1-flash-lite,2.0,87,1,106,174,280
2026-08-16,13:23:46,HumanEval/9,gemini-3.1-flash-lite,2.0,88,1,106,174,280
2026-08-16,13:23:54,HumanEval/9,gemini-3.1-flash-lite,2.0,89,1,106,174,280
2026-08-16,13:23:59,HumanEval/9,gemini-3.1-flash-lite,2.0,90,1,106,174,280
2026-08-16,13:24:03,HumanEval/9,gemini-3.1-flash-lite,2.0,91,1,106,174,280
2026-08-16,13:24:09,HumanEval/9,gemini-3.1-flash-lite,2.0,92,1,106,174,280
2026-08-16,13:24:12,HumanEval/9,gemini-3.1-flash-lite,2.0,93,1,106,174,280
2026-08-16,13:24:26,HumanEval/9,gemini-3.1-flash-lite,2.0,94,1,106,174,280
2026-08-16,13:24:27,HumanEval/9,gemini-3.1-flash-lite,2.0,95,1,106,174,280
2026-08-16,13:24:39,HumanEval/9,gemini-3.1-flash-lite,2.0,96,1,106,252,358
2026-08-16,13:24:42,HumanEval/9,gemini-3.1-flash-lite,2.0,97,1,106,172,278
2026-08-16,13:24:46,HumanEval/9,gemini-3.1-flash-lite,2.0,98,1,106,252,358
2026-08-16,13:25:03,HumanEval/9,gemini-3.1-flash-lite,2.0,99,1,106,174,280
2026-08-16,13:25:06,HumanEval/9,gemini-3.1-flash-lite,2.0,100,1,106,174,280
2026-08-16,13:25:15,HumanEval/10,gemini-3.1-flash-lite,2.0,1,0,152,252,404
2026-08-16,13:25:21,HumanEval/10,gemini-3.1-flash-lite,2.0,2,0,152,252,404
2026-08-16,13:25:31,HumanEval/10,gemini-3.1-flash-lite,2.0,3,0,152,252,404
2026-08-16,13:25:42,HumanEval/10,gemini-3.1-flash-lite,2.0,4,0,152,252,404
2026-08-16,13:25:43,HumanEval/10,gemini-3.1-flash-lite,2.0,5,0,152,252,404
2026-08-16,13:25:48,HumanEval/10,gemini-3.1-flash-lite,2.0,6,0,152,252,404
2026-08-16,13:26:05,HumanEval/10,gemini-3.1-flash-lite,2.0,7,0,152,252,404
2026-08-16,13:26:14,HumanEval/10,gemini-3.1-flash-lite,2.0,8,0,152,252,404
2026-08-16,13:26:20,HumanEval/10,gemini-3.1-flash-lite,2.0,9,1,152,252,404
2026-08-16,13:26:26,HumanEval/10,gemini-3.1-flash-lite,2.0,10,0,152,252,404
2026-08-16,13:26:28,HumanEval/10,gemini-3.1-flash-lite,2.0,11,0,152,252,404
2026-08-16,13:26:33,HumanEval/10,gemini-3.1-flash-lite,2.0,12,0,152,252,404
2026-08-16,13:26:47,HumanEval/10,gemini-3.1-flash-lite,2.0,13,0,152,252,404
2026-08-16,13:26:49,HumanEval/10,gemini-3.1-flash-lite,2.0,14,0,152,252,404
2026-08-16,13:26:53,HumanEval/10,gemini-3.1-flash-lite,2.0,15,0,152,252,404
2026-08-16,13:27:01,HumanEval/10,gemini-3.1-flash-lite,2.0,16,0,152,252,404
2026-08-16,13:27:03,HumanEval/10,gemini-3.1-flash-lite,2.0,17,0,152,252,404
2026-08-16,13:27:08,HumanEval/10,gemini-3.1-flash-lite,2.0,18,0,152,252,404
2026-08-16,13:27:13,HumanEval/10,gemini-3.1-flash-lite,2.0,19,0,152,252,404
2026-08-16,13:27:34,HumanEval/10,gemini-3.1-flash-lite,2.0,20,0,152,252,404
2026-08-16,13:27:35,HumanEval/10,gemini-3.1-flash-lite,2.0,21,0,152,252,404
2026-08-16,13:27:46,HumanEval/10,gemini-3.1-flash-lite,2.0,22,0,152,252,404
2026-08-16,13:27:49,HumanEval/10,gemini-3.1-flash-lite,2.0,23,1,152,252,404
2026-08-16,13:27:52,HumanEval/10,gemini-3.1-flash-lite,2.0,24,0,152,252,404
2026-08-16,13:27:58,HumanEval/10,gemini-3.1-flash-lite,2.0,25,0,152,252,404
2026-08-16,13:28:06,HumanEval/10,gemini-3.1-flash-lite,2.0,26,0,152,252,404
2026-08-16,13:28:10,HumanEval/10,gemini-3.1-flash-lite,2.0,27,0,152,252,404
2026-08-16,13:28:19,HumanEval/10,gemini-3.1-flash-lite,2.0,28,0,152,252,404
2026-08-16,13:28:22,HumanEval/10,gemini-3.1-flash-lite,2.0,29,1,152,252,404
2026-08-16,13:28:26,HumanEval/10,gemini-3.1-flash-lite,2.0,30,0,152,252,404
2026-08-16,13:28:30,HumanEval/10,gemini-3.1-flash-lite,2.0,31,0,152,252,404
2026-08-16,13:28:41,HumanEval/10,gemini-3.1-flash-lite,2.0,32,0,152,252,404
2026-08-16,13:28:46,HumanEval/10,gemini-3.1-flash-lite,2.0,33,0,152,252,404
2026-08-16,13:28:56,HumanEval/10,gemini-3.1-flash-lite,2.0,34,0,152,252,404
2026-08-16,13:28:58,HumanEval/10,gemini-3.1-flash-lite,2.0,35,0,152,252,404
2026-08-16,13:29:07,HumanEval/10,gemini-3.1-flash-lite,2.0,36,0,152,252,404
2026-08-16,13:29:12,HumanEval/10,gemini-3.1-flash-lite,2.0,37,0,152,252,404
2026-08-16,13:29:14,HumanEval/10,gemini-3.1-flash-lite,2.0,38,0,152,252,404
2026-08-16,13:29:22,HumanEval/10,gemini-3.1-flash-lite,2.0,39,0,152,252,404
2026-08-16,13:29:24,HumanEval/10,gemini-3.1-flash-lite,2.0,40,0,152,252,404
2026-08-16,13:29:29,HumanEval/10,gemini-3.1-flash-lite,2.0,41,0,152,252,404
2026-08-16,13:29:34,HumanEval/10,gemini-3.1-flash-lite,2.0,42,0,152,252,404
